grid,velocity,T,density,X_H,X_H2,X_O,X_O2,X_H2O,X_OH,X_H2O2,X_HO2,X_AR,X_N2
0.027859375000000006,2.3772561270369295,308.37529372876236,0.8329293002160044,5.712488268030896e-08,0.28965656705210907,1.6738189351219507e-07,0.14920607032170968,0.00011786246845576573,1.4978149224915957e-06,2.542196199526684e-06,1.3529285598277904e-05,0.0,0.5610017063542291
0.027863281250000003,2.3869503104873924,309.85957540752287,0.8295465028209309,9.399329790705267e-08,0.2890677471720109,2.040880515663359e-07,0.14931526579028911,0.00015034453123563207,1.974833357081157e-06,3.2985681353664123e-06,1.74427824041935e-05,0.0,0.5614436282412182
0.027867187500000005,2.3986515651479516,311.62859985611647,0.8254997563675359,1.5767292136135436e-07,0.2884188357478651,2.5042731931555356e-07,0.1494319101766268,0.00019234226309278898,2.621821966810648e-06,4.28797475905738e-06,2.2536604306786167e-05,0.0,0.5619270573111419
0.027871093750000006,2.412739246557013,313.7342765394046,0.8206797670569754,2.684139774596788e-07,0.28770454654286454,3.0937150649840825e-07,0.14955553328937435,0.0002465012838289799,3.5066548595759723e-06,5.574480229070144e-06,2.9122117140604203e-05,0.0,0.562454637846219
0.027875000000000004,2.429653061970173,316.2366697627792,0.8149666773590133,4.613228875091854e-07,0.28691937951746016,3.8501648185407633e-07,0.1496853008702079,0.0003161249948911343,4.7283099809894026e-06,7.2350497951231794e-06,3.7560273413213896e-05,0.0,0.5630288246448821
0.027876953125000003,2.4393602107043004,317.6629058225797,0.8117236128068134,6.115935209989431e-07,0.2864970117247277,4.313724456825777e-07,0.149752172623724,0.0003583924309999582,5.522307346996208e-06,8.242144782517396e-06,4.2636524777111146e-05,0.0,0.5633349792776751
0.027878906250000002,2.450014787703916,319.2211005155795,0.8081936048860812,8.09783208843233e-07,0.28605412115740103,4.84627979763873e-07,0.14981992128471894,0.0004065779604952153,6.469688495743504e-06,9.3888732886077e-06,4.837685737699452e-05,0.0,0.5636538497670348
0.027880859375000004,2.461697833826204,320.9222742940801,0.8043579744947739,1.0710380991270344e-06,0.28558993957695417,5.459744285233322e-07,0.14988824531589182,0.000461442300179279,7.602666181349931e-06,1.0690903800677334e-05,5.483947110135035e-05,0.0,0.5639856227533637
0.027882812500000003,2.474495218229852,322.7781026856126,0.8001980642315932,1.4148870975370425e-06,0.28510370121702316,6.168341912259649e-07,0.14995679490747837,0.0005238266966310644,8.96061377097167e-06,1.2164718838706517e-05,6.207935323370634e-05,0.0,0.5643304407717353
0.027884765625000002,2.488497459528188,324.80089390950997,0.7956955214667925,1.866391263363405e-06,0.2845946473212875,6.989054882848811e-07,0.15002516958479006,0.0005946570853209815,1.059157371049328e-05,1.3827432793146199e-05,7.01452619139342e-05,0.0,0.5646883964434323
0.027886718750000004,2.503799417696896,327.003549421535,0.7908326321547605,2.4575339750115924e-06,0.28406203107893796,7.942140624857564e-07,0.150092916504727,0.000674947276850218,1.2553997122082241e-05,1.5696563908910273e-05,7.907609238066346e-05,0.0,0.5650595267380356
0.027888671875000003,2.520499832495141,329.39950414190724,0.7855927060654568,3.228883064118657e-06,0.28350512291251145,9.051720023107441e-07,0.15015952959924805,0.000765800800454298,1.4918702870246656e-05,1.77897679722225e-05,8.889667168425478e-05,0.0,0.5654438074901931
0.027890625000000002,2.5387006836853523,332.0026430488108,0.7799605116663709,4.231552668259855e-06,0.2829232160529628,1.0346434734512238e-06,0.15022444970115806,0.0008684109891938934,1.7771016736829387e-05,2.0124547694630933e-05,9.961310507018046e-05,0.0,0.565841148391042
0.027892578125000005,2.5585063493554485,334.82719094312404,0.7739227557068128,5.529485843409807e-06,0.2823156323153207,1.1860165845550948e-06,0.15028706574993372,0.00098405886088892,2.121301220056667e-05,2.2717958494522192e-05,0.00011120789400424805,0.0,0.5662513887067294
0.027894531250000004,2.5800225417571694,337.88757259044473,0.7674685986317604,7.2020681808979585e-06,0.28168172796626445,1.3632798845904665e-06,0.15034671712442715,0.0011141083445450409,2.5365722527163847e-05,2.558633711862596e-05,0.0001236351560013683,0.0,0.5666742940010506
